sku;nome_prodotto;file_locale;url_immagine
kit-gelac-componibile-16pz;KIT GELAC COMPONIBILE - 16pz;immagini/kit-gelac-componibile-16pz/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e224d7898.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e233d8410.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e239270a8.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e23d09388.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/04.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2426c057.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/05.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2446b7e9.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/06.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e24aedd04.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/07.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e24cac2bf.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/08.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2522b37e.png
kit-unicorn-liquid-polygel;KIT UNICORN LIQUID POLYGEL;immagini/kit-unicorn-liquid-polygel/09.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e253320c3.png
kit-liquid-polygel-reflective;KIT LIQUID POLYGEL REFLECTIVE;immagini/kit-liquid-polygel-reflective/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2ce009d9.png
ombre-nail-gel-2;Ombre Nail Gel 2;immagini/ombre-nail-gel-2/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2d5c5cf3.png
ombre-nail-gel-2;Ombre Nail Gel 2;immagini/ombre-nail-gel-2/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/_/2_1.png
ombre-nail-gel-2;Ombre Nail Gel 2;immagini/ombre-nail-gel-2/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/t/a/tavola_da_disegno_8_1_4.png
ombre-nail-gel-4;Ombre Nail Gel 4;immagini/ombre-nail-gel-4/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2e463c12.png
ombre-nail-gel-4;Ombre Nail Gel 4;immagini/ombre-nail-gel-4/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/4/_/4_1.png
ombre-nail-gel-4;Ombre Nail Gel 4;immagini/ombre-nail-gel-4/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/t/a/tavola_da_disegno_8_1_5.png
ombre-nail-gel-5;Ombre Nail Gel 5;immagini/ombre-nail-gel-5/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e2f2d10f1.png
ombre-nail-gel-5;Ombre Nail Gel 5;immagini/ombre-nail-gel-5/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/5/_/5_1.png
ombre-nail-gel-6;Ombre Nail Gel 6;immagini/ombre-nail-gel-6/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3041ea0c.png
ombre-nail-gel-6;Ombre Nail Gel 6;immagini/ombre-nail-gel-6/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/6/_/6_1.png
ombre-nail-gel-7;Ombre Nail Gel 7;immagini/ombre-nail-gel-7/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e313261ea.png
ombre-nail-gel-7;Ombre Nail Gel 7;immagini/ombre-nail-gel-7/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/7/_/7_1.png
ombre-nail-gel-8;Ombre Nail Gel 8;immagini/ombre-nail-gel-8/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e321857df.png
ombre-nail-gel-8;Ombre Nail Gel 8;immagini/ombre-nail-gel-8/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/8/_/8_1_1.png
ombre-nail-gel-11;Ombre Nail Gel 11;immagini/ombre-nail-gel-11/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3301f948.png
ombre-nail-gel-11;Ombre Nail Gel 11;immagini/ombre-nail-gel-11/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/1/11_1.png
ombre-nail-gel-10;Ombre Nail Gel 10;immagini/ombre-nail-gel-10/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3407acc1.png
ombre-nail-gel-10;Ombre Nail Gel 10;immagini/ombre-nail-gel-10/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/0/10_1.png
ombre-nail-gel-12;Ombre Nail Gel 12;immagini/ombre-nail-gel-12/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e34fa560e.png
ombre-nail-gel-12;Ombre Nail Gel 12;immagini/ombre-nail-gel-12/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/2/12.png
ombre-nail-gel-13;Ombre Nail Gel 13;immagini/ombre-nail-gel-13/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e35e44c4b.png
ombre-nail-gel-13;Ombre Nail Gel 13;immagini/ombre-nail-gel-13/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/3/13.png
ombre-nail-gel-14;Ombre Nail Gel 14;immagini/ombre-nail-gel-14/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e36d5fea1.png
ombre-nail-gel-14;Ombre Nail Gel 14;immagini/ombre-nail-gel-14/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/4/14.png
ombre-nail-gel-15;Ombre Nail Gel 15;immagini/ombre-nail-gel-15/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e37e796c2.png
ombre-nail-gel-15;Ombre Nail Gel 15;immagini/ombre-nail-gel-15/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/5/15.png
ombre-nail-gel-16;Ombre Nail Gel 16;immagini/ombre-nail-gel-16/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e38d9a8fa.png
ombre-nail-gel-16;Ombre Nail Gel 16;immagini/ombre-nail-gel-16/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/6/16.png
ombre-nail-gel-17;Ombre Nail Gel 17;immagini/ombre-nail-gel-17/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e39c8e322.png
ombre-nail-gel-17;Ombre Nail Gel 17;immagini/ombre-nail-gel-17/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/7/17.png
ombre-nail-gel-19;Ombre Nail Gel 19;immagini/ombre-nail-gel-19/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3ab31fc7.png
ombre-nail-gel-19;Ombre Nail Gel 19;immagini/ombre-nail-gel-19/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/9/19.png
ombre-nail-gel-20;Ombre Nail Gel 20;immagini/ombre-nail-gel-20/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3bb9e0ff.png
ombre-nail-gel-20;Ombre Nail Gel 20;immagini/ombre-nail-gel-20/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/0/20.png
ombre-nail-gel-white;Ombre Nail Gel - White;immagini/ombre-nail-gel-white/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3ca5caab.png
ombre-nail-gel-white;Ombre Nail Gel - White;immagini/ombre-nail-gel-white/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/h/white.png
ombre-nail-gel-black;Ombre Nail Gel - Black;immagini/ombre-nail-gel-black/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3d51b1d9.png
ombre-nail-gel-black;Ombre Nail Gel - Black;immagini/ombre-nail-gel-black/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/b/l/black.png
punta-sotto-scalino-big-fascia-verde;Punta Sotto Scalino Big Fascia verde;immagini/punta-sotto-scalino-big-fascia-verde/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3e31f8c3.png
ombre-nail-gel-21;Ombre Nail Gel 21;immagini/ombre-nail-gel-21/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3ebe6b9a.png
ombre-nail-gel-21;Ombre Nail Gel 21;immagini/ombre-nail-gel-21/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/1/21.png
punta-cono-rosso-2mm;Punta Cono rosso 2mm;immagini/punta-cono-rosso-2mm/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e3fc808dc.png
punta-cono-2-in-1-fascia-blu;Punta Cono 2 in 1 Fascia blu;immagini/punta-cono-2-in-1-fascia-blu/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e40a478a5.png
punta-cono-2-in-1-fascia-verde;Punta Cono 2 in 1 Fascia verde;immagini/punta-cono-2-in-1-fascia-verde/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e429d1900.png
punta-fiamma-blu-1-mm;Punta Fiamma blu 1 mm;immagini/punta-fiamma-blu-1-mm/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e437e7a41_1.jpg
punta-fiamma-rossa-1-mm;Punta Fiamma Rossa 1 mm;immagini/punta-fiamma-rossa-1-mm/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e43a4df07_1.jpg
punta-flame-fascia-nera;Punta Flame Fascia nera;immagini/punta-flame-fascia-nera/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e43cc2ed9.png
punta-mini-flame-fascia-blu;Punta Mini Flame Fascia Blu;immagini/punta-mini-flame-fascia-blu/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e454ee67c.png
punta-mini-flame-fascia-verde;Punta Mini Flame Fascia Verde;immagini/punta-mini-flame-fascia-verde/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e476a23e2.png
ombre-nail-gel-9;Ombre Nail Gel 9;immagini/ombre-nail-gel-9/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4808005b.png
ombre-nail-gel-9;Ombre Nail Gel 9;immagini/ombre-nail-gel-9/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/9/_/9_1.png
ombre-nail-gel-22;Ombre Nail Gel 22;immagini/ombre-nail-gel-22/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e48f7b4f5.png
ombre-nail-gel-22;Ombre Nail Gel 22;immagini/ombre-nail-gel-22/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/2/22.png
ombre-nail-gel-23;Ombre Nail Gel 23;immagini/ombre-nail-gel-23/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e49e47266.png
ombre-nail-gel-23;Ombre Nail Gel 23;immagini/ombre-nail-gel-23/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/3/23.png
ombre-nail-gel-24;Ombre Nail Gel 24;immagini/ombre-nail-gel-24/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4af9040e.png
ombre-nail-gel-24;Ombre Nail Gel 24;immagini/ombre-nail-gel-24/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/4/24.png
ombre-nail-gel-25;Ombre Nail Gel 25;immagini/ombre-nail-gel-25/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4bea4689.png
ombre-nail-gel-25;Ombre Nail Gel 25;immagini/ombre-nail-gel-25/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/5/25.png
ombre-nail-gel-26;Ombre Nail Gel 26;immagini/ombre-nail-gel-26/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4cd5b52e.png
ombre-nail-gel-26;Ombre Nail Gel 26;immagini/ombre-nail-gel-26/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/6/26.png
ombre-nail-gel-27;Ombre Nail Gel 27;immagini/ombre-nail-gel-27/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4dbac74b.png
ombre-nail-gel-27;Ombre Nail Gel 27;immagini/ombre-nail-gel-27/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/7/27.png
ombre-nail-gel-28;Ombre Nail Gel 28;immagini/ombre-nail-gel-28/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4ebd1031.png
ombre-nail-gel-28;Ombre Nail Gel 28;immagini/ombre-nail-gel-28/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/8/28.png
ombre-nail-gel-29;Ombre Nail Gel 29;immagini/ombre-nail-gel-29/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e4fab8540.png
ombre-nail-gel-29;Ombre Nail Gel 29;immagini/ombre-nail-gel-29/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/9/29.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e50909c68.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/_/1_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/_/2_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/04.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/3/_/3_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/05.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/4/_/4_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/06.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/5/_/5_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/07.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/6/_/6_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/08.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/7/_/7_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/09.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/8/_/8_1_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/10.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/9/_/9_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/11.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/0/10_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/12.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/1/11_2.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/13.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/2/12_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/14.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/3/13_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/15.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/4/14_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/16.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/5/15_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/17.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/6/16_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/18.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/7/17_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/19.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/8/18_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/20.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/9/19_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/21.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/0/20_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/22.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/1/21_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/23.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/2/22_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/24.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/3/23_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/25.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/4/24_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/26.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/5/25_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/27.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/6/26_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/28.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/7/27_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/29.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/8/28_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/30.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/2/9/29_1.png
kit-promo-ombre-nail;Kit Promo Ombre Nail;immagini/kit-promo-ombre-nail/31.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/b/l/black_1.png
ombre-nail-gel-18;Ombre Nail Gel 18;immagini/ombre-nail-gel-18/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e51da44ea.png
ombre-nail-gel-18;Ombre Nail Gel 18;immagini/ombre-nail-gel-18/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/1/8/18.png
kit-fresa-lampada-poggiamano-gratis;Kit Fresa + Lampada + Poggiamano Gratis;immagini/kit-fresa-lampada-poggiamano-gratis/01.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e52f832af_1.jpg
silky-touch-sweet-xmas-spray-idratante;Silky Touch Sweet Xmas - Spray Idratante;immagini/silky-touch-sweet-xmas-spray-idratante/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e54908ca3.png
silky-touch-velo-di-dolcezza-spray-idratante;Silky Touch Velo di  Dolcezza - Spray Idratante;immagini/silky-touch-velo-di-dolcezza-spray-idratante/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e5c78dcc8.png
silky-touch-velo-di-dolcezza-spray-idratante;Silky Touch Velo di  Dolcezza - Spray Idratante;immagini/silky-touch-velo-di-dolcezza-spray-idratante/02.jpg;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/h/q/hqdefault_3_8.jpg
dual-form-ballerina-slim;Dual Form Ballerina Slim;immagini/dual-form-ballerina-slim/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e5dc436dc.png
dual-form-ballerina-slim;Dual Form Ballerina Slim;immagini/dual-form-ballerina-slim/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e5e1af35c.png
dual-form-ballerina-slim;Dual Form Ballerina Slim;immagini/dual-form-ballerina-slim/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e5e3ef8ea.png
dual-form-muretto-oval-shape;Dual Form Muretto Oval Shape;immagini/dual-form-muretto-oval-shape/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e60a95558.png
dual-form-muretto-oval-shape;Dual Form Muretto Oval Shape;immagini/dual-form-muretto-oval-shape/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e61138f48.png
dual-form-muretto-oval-shape;Dual Form Muretto Oval Shape;immagini/dual-form-muretto-oval-shape/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e6139b9c2.png
full-sculpt-dual-form-ballerina;Full Sculpt Dual Form Ballerina;immagini/full-sculpt-dual-form-ballerina/01.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e639d2ba9.png
full-sculpt-dual-form-ballerina;Full Sculpt Dual Form Ballerina;immagini/full-sculpt-dual-form-ballerina/02.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e63e24bd2.png
full-sculpt-dual-form-ballerina;Full Sculpt Dual Form Ballerina;immagini/full-sculpt-dual-form-ballerina/03.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e64043497.png
full-sculpt-dual-form-ballerina;Full Sculpt Dual Form Ballerina;immagini/full-sculpt-dual-form-ballerina/04.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e642d1443.png
full-sculpt-dual-form-ballerina;Full Sculpt Dual Form Ballerina;immagini/full-sculpt-dual-form-ballerina/05.png;https://www.hdnails.it/media/catalog/product/cache/41dd4ace1b7b4560332c5c55820b15f0/w/o/woo_img_6960e645ef853.png
