id,title,description,availability,condition,price,link,image_link,brand,google_product_category
"HDN-0464","Top Coat Super Lac Diamond Top","Top Coat Super Lac Diamond Top - Lucidi Top Gloss | Prodotto professionale per unghie HDNails®","in stock","new","11.00 EUR","https://www.hdnails.it/top-coat-super-lac-diamond-top","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/f/r/freepik__prendi-il-prodotto-mostrato-nell-immagine-input-e-__50272.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0465","Kit Dual Form & Siliconi","Kit Dual Form & Siliconi - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","24.90 EUR","https://www.hdnails.it/kit-dual-form-siliconi","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/k/i/kit_dual_siliconi.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0466","Russian Mandorla Gel Tips","Russian Mandorla Gel Tips - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","16.90 EUR","https://www.hdnails.it/russian-mandorla-gel-tips","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/r/u/russian_almod_gel_tips.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0467","Dual Form Muretto Square con Scalino","Dual Form Muretto Square con Scalino - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","16.90 EUR","https://www.hdnails.it/dual-form-muretto-square-step","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/d/u/dual_form_muretto_square.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0468","Dual Form 12 Forme Clear","Dual Form 12 Forme Clear - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","18.90 EUR","https://www.hdnails.it/dual-form-12-forme-pro","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/d/u/dual_form_12_forme.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0469","Kit Gel Tips + Lampada mini","Kit Gel Tips + Lampada mini - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","76.37 EUR","https://www.hdnails.it/kit-gel-tips-lampada-mini","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/k/i/kit_gel_tips_lampada_mini.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0470","Double Dual Form – Ballerina & Square Salon Style","Double Dual Form – Ballerina & Square Salon Style - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","16.90 EUR","https://www.hdnails.it/double-dual-form-ballerina-square-salon-style","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e7318a37f.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0471","Dual Form Triangle Almond","Dual Form Triangle Almond - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.45 EUR","https://www.hdnails.it/dual-form-triangle-almond","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e6efb311b.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0472","Dual Form Butterfly","Dual Form Butterfly - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","12.90 EUR","https://www.hdnails.it/dual-form-butterfly","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e6c583e9e.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0473","Full Sculpt Dual Form Mandorla","Full Sculpt Dual Form Mandorla - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","16.90 EUR","https://www.hdnails.it/full-sculpt-dual-form-mandorla","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e67b8ed43.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0474","Full Sculpt Dual Form Ballerina","Full Sculpt Dual Form Ballerina - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","16.90 EUR","https://www.hdnails.it/full-sculpt-dual-form-ballerina","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e639d2ba9.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0475","Dual Form Muretto Oval Shape","Dual Form Muretto Oval Shape - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.45 EUR","https://www.hdnails.it/dual-form-muretto-oval-shape","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e60a95558.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0476","Dual Form Ballerina Slim","Dual Form Ballerina Slim - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","15.90 EUR","https://www.hdnails.it/dual-form-ballerina-slim","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e5dc436dc.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0477","Dual Form Stiletto","Dual Form Stiletto - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.95 EUR","https://www.hdnails.it/dual-form-stiletto","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960db087d643.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0478","Dual Form Forme Miste","Dual Form Forme Miste - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","13.52 EUR","https://www.hdnails.it/dual-form-forme-miste","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960d9d7c304b.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0479","Siliconi per Dual Form 5 Forme","Siliconi per Dual Form 5 Forme - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.90 EUR","https://www.hdnails.it/siliconi-per-dual-form-5-forme","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/s/i/siliconi_texture_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0480","TIPS ORSETTO","TIPS ORSETTO - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/tips-orsetto","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960bd211eb24.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0481","Anello Tips dimostrative Oval","Anello Tips dimostrative Oval - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","3.90 EUR","https://www.hdnails.it/anello-tips-dimostrative-oval","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960bd0c72761.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0482","Anello Tips dimostrative Ballerina","Anello Tips dimostrative Ballerina - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/anello-tips-dimostrative-ballerina","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960b21a5aaf5.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0483","Anello Tips dimostrative Mandorla Lunga","Anello Tips dimostrative Mandorla Lunga - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/anello-tips-dimostrative-mandorla-lunga","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960b20aa0642.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0484","TIPS ORSO","TIPS ORSO - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/tips-orso","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960b1fa2e616.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0485","TIPS CUORE","TIPS CUORE - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/tips-cuore","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960b1e3bcfaf.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0486","Dual Form Muretto Edge","Dual Form Muretto Edge - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.45 EUR","https://www.hdnails.it/dual-form-muretto-edge","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960b089e303c.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0487","Dual Form 4 Forme + Siliconi","Dual Form 4 Forme + Siliconi - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","15.99 EUR","https://www.hdnails.it/dual-form-4-forme-siliconi","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/d/u/dual_form_miste.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0488","Dual Form Muretto Square","Dual Form Muretto Square - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.95 EUR","https://www.hdnails.it/dual-form-muretto-square","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ae310fe21.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0489","Dual Form Muretto Short","Dual Form Muretto Short - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","7.95 EUR","https://www.hdnails.it/dual-form-muretto-short","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ad12b3ecd.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0490","Siliconi per Dual Form","Siliconi per Dual Form - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/siliconi-per-dual-form","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/s/i/siliconi_french_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0491","Dual Form 12 Forme","Dual Form 12 Forme - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","15.12 EUR","https://www.hdnails.it/dual-form-12-forme","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ab5b57064.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0492","Dual Form Muretto","Dual Form Muretto - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","14.90 EUR","https://www.hdnails.it/dual-form-muretto","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960ab5597c68_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0493","Mini Lampada per Gel tips e Dual form","Mini Lampada per Gel tips e Dual form - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","29.90 EUR","https://www.hdnails.it/mini-lampada-per-gel-tips-e-dual-form","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609d644628d.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0494","Tips In Gel Forma Square","Tips In Gel Forma Square - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.90 EUR","https://www.hdnails.it/tips-in-gel-forma-square","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609aa778a82_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0495","Tips in Gel Forma Mandorla a Punta","Tips in Gel Forma Mandorla a Punta - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.90 EUR","https://www.hdnails.it/tips-in-gel-forma-mandorla-a-punta","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a911c6e3_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0496","Tips in Gel Forma Oval","Tips in Gel Forma Oval - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.90 EUR","https://www.hdnails.it/tips-in-gel-forma-oval","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a7491f02_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0497","Tips in Gel Forma Ballerina da Salone","Tips in Gel Forma Ballerina da Salone - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.90 EUR","https://www.hdnails.it/tips-in-gel-forma-ballerina-da-salone","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a6aab870_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0498","Tips in Gel Forma Ballerina Lunga","Tips in Gel Forma Ballerina Lunga - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","10.90 EUR","https://www.hdnails.it/tips-in-gel-forma-ballerina-lunga","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a4493f5f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0499","Tips in Gel Forma Ballerina Extreme","Tips in Gel Forma Ballerina Extreme - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","12.90 EUR","https://www.hdnails.it/tips-in-gel-forma-ballerina-extreme","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a3b0d69b_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0500","Tips in Gel Forma Stiletto","Tips in Gel Forma Stiletto - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","12.90 EUR","https://www.hdnails.it/tips-in-gel-forma-stiletto","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a295e51a_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0501","Tips in Scatola Natural","Tips in Scatola Natural - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","3.00 EUR","https://www.hdnails.it/tips-in-scatola-natural","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960958c91d48_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0502","Tips in scatola Clear","Tips in scatola Clear - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","3.00 EUR","https://www.hdnails.it/tips-in-scatola-clear","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960958ae631e_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0503","Tips Anello Natural","Tips Anello Natural - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/tips-anello-natural","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960958819039_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0504","Tips Anello Clear","Tips Anello Clear - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/tips-anello-clear","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609584e6d98_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0505","Tips in Gel Forma Mandorla da Salone","Tips in Gel Forma Mandorla da Salone - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","8.90 EUR","https://www.hdnails.it/tips-in-gel-forma-mandorla-da-salone","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a818f465_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0506","Tips in gel Forma Mandorla Lunga","Tips in gel Forma Mandorla Lunga - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","10.90 EUR","https://www.hdnails.it/tips-in-gel-forma-mandorla-lunga","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609a546f217_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0507","Tips Acrigel Classica","Tips Acrigel Classica - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","4.50 EUR","https://www.hdnails.it/tips-acrigel-classica","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960959156875_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0508","Tips Inverse Acrigel curva C","Tips Inverse Acrigel curva C - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","4.50 EUR","https://www.hdnails.it/tips-inverse-acrigel-curva-c","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960958e5de9b_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0509","Tip Dimostrative Rotonde 10pz","Tip Dimostrative Rotonde 10pz - Dual Form & Tip | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/tip-dimostrative-rotonde","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960955833913_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0510","Aspiratore Professionale da Tavolo Ricaricabile","Aspiratore Professionale da Tavolo Ricaricabile - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","169.00 EUR","https://www.hdnails.it/aspiratore-professionale-da-tavolo-ricaricabile","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/a/s/aspiratore_professionale_da_tavolo_ricaricabile_1_b.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0511","Ricariche Kit Ombre Blend","Ricariche Kit Ombre Blend - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/ricariche-kit-ombre-blend","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/r/i/ricarica_ombre_blend.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0512","Aspiratore Professionale ad Incasso Teri Brilliant","Aspiratore Professionale ad Incasso Teri Brilliant - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","400.00 EUR","https://www.hdnails.it/aspiratore-professionale-ad-incasso-teri-brilliant","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/h/whatsapp_image_2026-05-12_at_16.00.17.jpeg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0513","Alimentatore Originale per Lampada LED Strong HD Nails 24V 1.5A","Alimentatore Originale per Lampada LED Strong HD Nails 24V 1.5A - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","7.90 EUR","https://www.hdnails.it/alimentatore-originale-per-lampada-led-strong-hd-nails-24v-1-5a","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/a/l/alimentatore_.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0514","Fresa per unghie Professionale Ricaricabile Super Power","Fresa per unghie Professionale Ricaricabile Super Power - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","249.00 EUR","https://www.hdnails.it/fresa-per-unghie-professionale-ricaricabile-super-power","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/f/r/fresa_new_b.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0515","Luce da tavolo con Swarovski e Supporto Cellulare","Luce da tavolo con Swarovski e Supporto Cellulare - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","69.00 EUR","https://www.hdnails.it/luce-led-pieghevole-con-supporto-per-cellulare","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/l/e/led_a.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0516","Supporto Cellulare con Ring Light","Supporto Cellulare con Ring Light - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","46.90 EUR","https://www.hdnails.it/supporto-cellulare-con-ring-light","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/c/a/cavalletto_ring_a.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0517","Macro per Cellulare","Macro per Cellulare - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","34.90 EUR","https://www.hdnails.it/macro-per-cellulare","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/m/a/macro_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0518","Cartella Colori Gelac Ice Cream","Cartella Colori Gelac Ice Cream - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","10.00 EUR","https://www.hdnails.it/cartella-colori-gelac-ice-cream","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/c/a/cartella_colori_ice_cream.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0519","Calamita 5D","Calamita 5D - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","4.50 EUR","https://www.hdnails.it/calamita-5d","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/c/a/calamita_5d.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0520","Calamita Strong 5 in 1","Calamita Strong 5 in 1 - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","9.90 EUR","https://www.hdnails.it/calamita-strong-5-in-1","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/c/a/calamita_5_in_1_a.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0521","Poggiamano con Supporto Smartphone Hd Nails Pink","Poggiamano con Supporto Smartphone Hd Nails Pink - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","46.90 EUR","https://www.hdnails.it/poggiamano-con-supporto-smartphone-hd-nails-pink","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/p/o/poggiamani_supporto_5_1.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0522","Punta Cono Media Cuticole Diamantata","Punta Cono Media Cuticole Diamantata - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","15.00 EUR","https://www.hdnails.it/punta-cono-media-cuticole-diamantata","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69c0c861ccec5_1_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0523","Kit Pennelli con Porta Pennelli in Omaggio","Kit Pennelli con Porta Pennelli in Omaggio - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","86.00 EUR","https://www.hdnails.it/kit-pennelli-con-porta-pennelli-in-omaggio","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/k/i/kit-pennelli_-2.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0524","Cartella Colori - Unicorn Liquid Polygel Collection","Cartella Colori - Unicorn Liquid Polygel Collection - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/cartella-colori-unicorn-liquid-polygel-collection","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_699c08303c737.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0525","Cartella Colori - Unicorn Collection Glitter Builder Gel","Cartella Colori - Unicorn Collection Glitter Builder Gel - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","10.00 EUR","https://www.hdnails.it/cartella-colori-unicorn-collection-glitter-builder-gel","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_699c07f33ab13.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0526","Cartella Colori - Gelac Burgundy & Butter Me Up Collection","Cartella Colori - Gelac Burgundy & Butter Me Up Collection - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/cartella-colori-gelac-burgundy-butter-me-up-collection","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_699c074fde7de.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0527","Cartella Colori - Liquid Polygel Reflective Collection","Cartella Colori - Liquid Polygel Reflective Collection - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","5.00 EUR","https://www.hdnails.it/cartella-colori-liquid-polygel-reflective-collection","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_699c06e94a141.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0528","Punta Raptor Verde Double verso","Punta Raptor Verde Double verso - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","18.90 EUR","https://www.hdnails.it/punta-raptor-verde-double-verso","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696781cbb870e.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0529","Tronchesino Ultra Sharp Pro","Tronchesino Ultra Sharp Pro - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","19.90 EUR","https://www.hdnails.it/tronchesino-ultra-sharp-pro","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e7be1b25c.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0530","Forbicine Perfect Cut","Forbicine Perfect Cut - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","15.90 EUR","https://www.hdnails.it/forbicine-perfect-cut","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e7ab91058.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0531","Pennello Ombre Brush","Pennello Ombre Brush - Attrezzature | Prodotto professionale per unghie HDNails®","in stock","new","14.90 EUR","https://www.hdnails.it/pennello-ombre-brush-1","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960e7763ba1d.png","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
